CustomerId,CreditScore,Tenure,Balance,Products,CreditCard,ActiveMember,Exited
10000681,798,3,8957.03,2,0,0,1
10000682,564,7,61030.02,1,1,0,0
10000683,639,6,0,1,0,1,0
10000684,663,8,31399.29,2,1,0,0
10000685,632,3,67696.25,1,0,0,1
10000686,760,10,12591.02,1,0,1,0
10000687,636,3,36401.58,1,1,0,0
10000688,835,4,29403.65,2,0,1,0
10000689,767,7,6563.7,1,1,1,0
10000690,584,0,41762.13,2,1,1,0
10000691,657,2,0,1,1,0,0
10000692,556,5,21522.33,2,1,1,0
10000693,613,0,68135.89,2,1,1,0
10000694,735,3,38136.26,2,0,0,1
10000695,674,5,0,1,0,1,0
10000696,850,3,10561.93,1,1,1,0
10000697,532,10,39680.15,1,1,0,0
10000698,647,7,49255.59,2,0,0,1
10000699,602,6,2751.77,2,1,0,0
10000700,620,5,50316.52,2,1,1,0
10000701,655,7,31569.53,1,0,0,1
10000702,585,5,24977.34,2,0,1,0
10000703,743,2,51932.32,2,1,1,0
10000704,820,6,35310.12,2,0,0,1
10000705,425,3,4410.39,1,1,1,0
10000706,785,6,35199.39,3,1,1,0
10000707,850,6,30222.18,2,1,0,0
10000708,669,3,73579.75,1,1,0,0
10000709,592,10,0,1,1,0,0
10000710,595,9,0,2,0,1,0
10000711,621,5,13092,2,1,1,0
10000712,692,6,47971.51,1,1,1,0
10000713,609,6,0,2,1,0,0
10000714,643,3,42129.66,1,1,0,0
10000715,558,7,0,2,0,0,0
10000716,606,4,36399.88,1,0,0,1
10000717,611,1,63666.31,2,1,1,0
10000718,647,4,29381.02,1,0,0,1
10000719,510,4,60598.5,1,1,1,0
10000720,619,0,7013.65,2,1,1,0
10000721,630,9,66360.24,2,1,0,0
10000722,668,3,65622.53,1,1,0,0
10000723,786,4,15965.75,1,1,1,0
10000724,641,10,21334.65,2,0,0,1
10000725,533,2,62200.32,1,1,0,0
10000726,663,5,21312.37,2,0,0,0
10000727,582,0,47572.6,1,1,1,0
10000728,580,3,0,2,1,0,0
10000729,622,4,47281.97,1,1,0,0
10000730,600,8,47745.45,2,1,1,0
10000731,548,3,38626.81,3,1,0,0
10000732,604,7,51699.26,1,1,0,0
10000733,695,10,31309.93,2,1,1,0
10000734,654,10,65331.3,1,1,1,0
10000735,555,0,51974.16,1,1,1,0
10000736,567,6,74432.17,2,1,1,0
10000737,662,10,37180.07,1,1,0,0
10000738,555,3,31096.22,2,0,1,0
10000739,564,5,0,2,1,1,0
10000740,595,4,15170.98,1,1,0,0
10000741,557,8,0,1,0,0,1
10000742,660,4,45812.04,1,1,1,0
10000743,621,10,14634.5,1,1,0,0
10000744,786,9,0,2,1,1,0
10000745,538,0,67642.1,2,1,1,0
10000746,762,1,38546.21,2,1,0,0
10000747,673,6,72825.81,1,1,1,0
10000748,795,4,0,1,1,1,0
10000749,782,5,58595.23,1,1,1,0
10000750,609,3,0,1,1,1,0
10000751,514,2,26623.54,1,1,0,0
10000752,636,5,43560.11,1,0,1,0
10000753,459,6,56386.5,1,0,0,1
10000754,714,8,0,1,1,1,0
10000755,665,8,55460.44,1,1,0,0
10000756,593,5,0,2,0,1,0
10000757,607,6,72624.81,2,1,0,0
10000758,552,0,59121.77,1,1,0,0
10000759,647,7,25107.98,1,0,0,1
10000760,555,9,3381.5,3,1,1,0
10000761,647,7,65806.78,1,1,1,0
10000762,685,5,6025.13,2,0,1,0
10000763,713,2,49030.63,1,1,0,0
10000764,694,2,71229.12,2,1,0,0
10000765,622,4,10672.61,1,0,1,0
10000766,693,6,60429.42,3,1,1,0
10000767,664,0,23136.87,1,1,1,0
10000768,663,1,5557.55,1,1,1,0
10000769,551,8,47065.91,2,0,1,0
10000770,530,10,49444.31,3,1,1,0
10000771,675,5,61927.96,1,1,0,0
10000772,698,7,30664.88,2,1,1,0
10000773,591,5,11132.27,2,1,0,0
10000774,764,5,32897.27,1,1,0,0
10000775,850,2,0,1,0,1,0
10000776,820,7,65688.21,2,0,0,0
10000777,625,3,62529.7,2,1,0,0
10000778,609,6,45021.87,2,0,0,1
10000779,727,7,13104.07,1,1,0,0
10000780,716,7,0,1,1,1,0
10000781,543,3,59995.41,1,1,0,0
10000782,627,6,46023.2,2,0,1,0
10000783,714,3,0,2,1,1,0
10000784,564,7,25904.2,2,0,0,1
10000785,579,7,36842.9,1,0,0,0
10000786,593,7,48612.73,1,1,1,0
10000787,612,9,61614.17,3,1,1,0
10000788,499,7,58965.17,2,0,1,0
10000789,718,10,49664.21,2,1,0,0
10000790,580,7,26118.76,1,1,0,0
10000791,670,3,7640.66,2,0,0,1
10000792,660,6,49879.83,2,1,1,0
10000793,553,8,64471.1,1,0,0,0
10000794,480,8,13154.05,1,1,1,0
10000795,659,4,22272.03,2,1,0,0
10000796,608,4,38054.52,1,1,0,0
10000797,695,7,25217.38,2,0,0,1
10000798,729,3,0,1,1,1,0
10000799,453,5,0,2,0,0,1
10000800,628,6,74827.53,2,0,0,0
10000801,751,5,61227.82,2,0,0,1
10000802,789,8,45668.61,1,1,1,0
10000803,473,7,58921.96,2,1,1,0
10000804,762,6,49212.67,1,1,0,0
10000805,553,2,0,1,1,0,0
10000806,719,9,0,2,0,1,0
10000807,597,3,22321.99,2,1,1,0
10000808,723,4,64425.46,1,1,1,0
10000809,616,3,0,1,1,1,0
10000810,512,1,49036.72,2,1,1,0
10000811,594,8,37691.99,1,1,1,0
10000812,703,10,73152.72,2,0,0,1
10000813,610,1,55919.99,2,0,1,0
10000814,547,0,17968.2,2,1,1,0
10000815,528,5,700.6,2,1,0,0
10000816,572,6,11531.76,1,0,0,1
10000817,571,0,0,2,1,0,0
10000818,706,2,29077.47,2,1,1,0
10000819,612,9,0,2,1,0,0
10000820,622,7,26099.14,1,0,1,0
10000821,633,9,17291.07,2,1,0,0
10000822,703,2,71846.67,1,1,1,0
10000823,712,5,66407.95,1,1,1,0
10000824,600,5,22708.84,1,1,0,0
10000825,625,8,62155.97,2,0,0,1
10000826,713,3,1992.48,1,1,0,0
10000827,583,4,53203.48,1,1,0,0
10000828,598,6,37171.48,2,1,0,0
10000829,712,7,44088.34,1,1,1,0
10000830,595,4,40849.03,2,1,0,0
10000831,674,6,0,2,1,1,0
10000832,498,8,10460.87,2,1,1,0
10000833,707,6,24982.81,1,1,0,0
10000834,631,4,36059.6,1,1,1,0
10000835,690,6,51390.63,1,1,0,0
10000836,759,7,26472.17,2,1,0,0
10000837,618,5,54359.84,1,1,1,0
10000838,502,7,11745.97,2,0,0,1
10000839,616,8,52864.21,1,1,1,0
10000840,768,6,48379.8,1,0,0,1
10000841,667,8,71854.72,2,1,0,0
10000842,548,5,55011.05,1,1,1,0
10000843,632,4,31685.06,2,1,0,0
10000844,698,9,57995.29,2,0,0,1
10000845,638,0,37497.65,1,1,1,0
10000846,636,6,25003.54,1,1,0,0
10000847,582,4,9102.15,3,0,0,1
10000848,589,7,58643.1,3,1,1,0
10000849,672,2,38094.26,2,1,1,0
10000850,698,6,61183.37,1,1,1,0
10000851,634,7,19540.11,1,1,0,0
10000852,603,6,0,2,1,0,0
10000853,724,2,59159.42,2,1,0,0
10000854,610,3,27898.13,1,1,0,0
10000855,678,7,29859.54,1,1,0,0
10000856,702,5,41033.61,2,1,0,0
10000857,528,0,70951.13,1,1,0,0
10000858,664,4,18208.04,2,0,1,0
10000859,390,8,69340.54,1,1,1,0
10000860,641,5,36175.4,2,0,1,0
10000861,707,1,53228.96,1,1,1,0
10000862,683,4,73488.64,3,0,0,1
10000863,728,5,0,1,0,1,0
10000864,684,3,55234.73,2,1,0,0
10000865,598,9,71548.56,1,1,0,0
10000866,502,4,43683.09,1,1,1,0
10000867,661,4,60961.31,1,1,1,0
10000868,697,5,0,1,1,1,0
10000869,481,0,0,2,0,0,1
10000870,690,6,63440.38,2,0,0,1
10000871,659,3,54677.39,2,1,1,0
10000872,615,0,0,1,1,0,0
10000873,693,1,40276.26,1,0,0,0
10000874,624,5,25935.86,3,0,0,1
10000875,618,9,54109.49,2,1,1,0
10000876,528,7,45245.42,1,1,1,0
10000877,690,7,42647.85,2,1,0,0
10000878,524,5,60933.97,2,0,0,1
10000879,584,6,0,2,0,0,0
10000880,695,5,0,2,1,0,0
10000881,634,3,0,1,1,0,0
10000882,816,3,0,1,1,0,0
10000883,708,5,8827.19,2,0,0,1
10000884,723,3,34556.28,2,1,0,0
10000885,733,0,26525.6,1,1,0,0
10000886,627,7,24623.12,3,0,1,0
10000887,599,6,0,2,1,0,0
10000888,533,0,62062.05,1,1,1,0
10000889,510,1,61095,1,0,0,0
10000890,761,6,0,1,1,0,0
10000891,590,2,65362.23,2,1,1,0
10000892,737,5,62735.63,1,1,1,0
10000893,508,7,13409.47,1,1,1,0
10000894,633,4,73939.21,1,1,0,0
10000895,773,7,57336.99,3,0,1,0
10000896,676,4,0,2,0,0,0
10000897,679,4,19302.62,1,1,1,0
10000898,594,6,36609.62,1,0,1,0
10000899,563,7,48636.93,2,0,1,0
10000900,646,1,49317.9,2,0,1,0
10000901,542,1,30014.95,2,1,0,0
10000902,640,1,68731.2,1,1,0,0
10000903,745,10,14990.08,1,1,1,0
10000904,528,4,70192.73,1,1,0,0
10000905,713,3,33656.01,2,1,1,0
10000906,747,6,0,1,0,0,0
10000907,625,0,0,2,0,1,0
10000908,654,4,31974.97,1,0,0,0
10000909,604,5,0,1,1,1,0
10000910,621,2,65973.34,3,0,0,1
10000911,730,2,22958.93,2,1,1,0
10000912,721,4,14190.86,2,1,1,0
10000913,689,4,61381.42,1,0,0,1
10000914,709,4,7614.53,1,0,0,1
10000915,670,1,41903.49,1,1,0,0
10000916,532,1,22570.58,2,1,1,0
10000917,753,9,35320.22,2,0,0,1
10000918,564,1,49878.2,1,0,0,1
10000919,641,4,63018.38,2,1,0,0
10000920,733,5,0,1,1,0,0
10000921,515,4,57782.25,3,0,1,0
10000922,711,5,36285.76,1,1,0,0
10000923,535,4,34456.97,1,0,0,1
10000924,708,4,0,1,0,1,0
10000925,767,8,41967.67,2,1,0,0
10000926,579,2,16459.76,2,0,0,0
10000927,567,3,18224.73,2,1,1,0
10000928,658,8,62514.84,3,0,0,1
10000929,564,3,52599.45,2,1,1,0
10000930,440,4,50254.41,2,1,1,0
10000931,648,3,50663.74,2,1,1,0
10000932,683,8,62665.47,1,1,1,0
10000933,619,8,58676.44,1,1,0,0
10000934,661,2,73579.33,1,1,1,0
10000935,752,9,64683.69,1,0,1,0
10000936,616,0,60662.78,2,1,0,0
10000937,629,0,37723.68,2,0,1,0
10000938,649,0,55705.86,1,1,0,0
10000939,620,2,2601.96,1,0,0,1
10000940,620,4,70142.84,2,1,1,0
10000941,816,2,34585.69,2,1,1,0
10000942,663,2,0,2,1,1,0
10000943,622,6,0,1,0,0,1
10000944,784,4,0,1,1,0,0
10000945,755,7,62429.78,1,1,1,0
10000946,711,8,25873.19,2,1,0,0
10000947,592,5,10492.57,1,1,0,0
10000948,850,7,52829.65,2,0,0,0
10000949,499,4,50280.06,2,1,1,0
10000950,478,1,68775.24,1,0,0,1
10000951,688,1,54821.1,1,1,1,0
10000952,616,0,68488.34,2,1,0,0
10000953,411,7,23693.74,3,1,1,0
10000954,637,5,40777.2,2,1,0,0
10000955,658,0,69822.59,1,0,1,0
10000956,634,7,0,2,0,0,0
10000957,680,5,64054.67,2,0,0,0
10000958,605,2,13023.23,2,0,0,1
10000959,637,2,0,1,1,1,0
10000960,777,4,32103.65,2,1,0,0
10000961,743,8,12359.2,1,1,0,0
10000962,630,5,0,3,0,0,1
10000963,704,3,8764.13,1,0,0,1
10000964,735,10,53854.95,1,0,1,0
10000965,560,8,59693.37,1,1,0,0
10000966,682,8,71774.73,2,0,0,0
10000967,666,8,30344.33,2,0,0,1
10000968,714,8,57129.24,1,1,1,0
10000969,559,6,0,1,1,1,0
10000970,647,5,27798.37,2,0,0,1
10000971,578,5,30855.54,1,0,0,1
10000972,683,1,0,2,1,0,0
10000973,571,0,41086.47,1,1,0,0
10000974,598,7,16055.75,1,1,1,0
10000975,662,10,42934.53,1,1,1,0
10000976,560,4,0,1,1,1,0
10000977,494,9,8559.58,1,1,0,0
10000978,751,9,0,1,1,0,0
10000979,588,4,38388.61,2,1,1,0
10000980,515,9,22033.48,3,1,1,0
10000981,543,7,28287.5,2,1,0,0
10000982,641,4,17219.07,2,0,0,1
10000983,803,7,41292.64,2,0,0,1
10000984,637,6,0,2,0,0,1
10000985,707,0,0,2,1,0,0
10000986,613,10,38645.02,2,1,1,0
10000987,668,2,27399.72,2,1,1,0
10000988,631,6,40138.28,1,1,1,0
10000989,706,10,40072.87,1,1,1,0
10000990,541,4,22314.18,2,0,0,1
10000991,658,3,36546.71,2,0,0,1
10000992,665,5,0,2,1,0,0
10000993,689,4,37187.22,1,1,1,0
10000994,520,9,49651.28,2,1,1,0
10000995,605,3,71726.22,3,1,0,0
10000996,709,3,0,2,1,1,0
10000997,672,5,13953.96,2,1,1,0
10000998,818,1,41827.86,1,1,0,0
10000999,599,3,0,2,1,0,0
10001000,458,3,13598.84,3,1,1,0
10001001,605,1,0,2,0,1,0
10001002,393,3,0,1,1,0,0
10001003,718,7,74891.02,3,1,1,0
10001004,650,0,43348.5,2,1,1,0
10001005,689,8,42600.63,1,0,0,1
10001006,704,3,10749.54,1,0,1,0
10001007,751,6,70013.72,1,1,0,0
10001008,400,8,58627.21,1,0,1,0
10001009,453,2,2250.55,1,1,0,0
10001010,578,6,0,2,0,1,0
10001011,621,1,32755.21,2,1,1,0
10001012,670,1,7111.4,1,1,1,0
10001013,663,4,35242.13,2,1,1,0
10001014,668,5,38099.8,1,1,0,0
10001015,499,8,22735.97,2,0,1,0
10001016,574,1,73652.8,2,1,1,0
10001017,619,7,58594.94,2,1,0,0
10001018,636,4,27898.84,1,1,0,0
10001019,602,5,45041.8,2,1,1,0
10001020,675,0,73504.91,1,1,1,0
10001021,540,4,33999.71,2,1,1,0
10001022,604,7,30128.04,1,1,1,0
10001023,699,4,35680.94,2,0,0,0
10001024,670,4,34737.72,2,0,0,1
10001025,614,10,21106.86,1,0,1,0
10001026,617,5,0,1,1,1,0
10001027,605,0,40447.34,1,1,1,0
10001028,618,0,21626.64,1,1,1,0
10001029,602,9,0,2,1,1,0
10001030,615,3,54897.95,1,1,1,0
10001031,679,7,35576.7,1,0,0,0
10001032,677,4,65405.14,2,1,1,0
10001033,524,6,44375.72,1,0,0,0
10001034,824,4,69245.02,2,0,0,1
10001035,598,5,0,3,1,1,0
10001036,696,6,39119.07,2,0,1,0
10001037,547,1,62674.31,2,1,1,0
10001038,792,6,59547.42,1,0,1,0
10001039,703,6,7721.61,2,1,1,0
10001040,687,1,46041.93,2,1,1,0
10001041,633,10,49600.78,1,0,1,0
10001042,473,4,29602.42,1,1,1,0
10001043,811,2,54339.3,1,1,1,0
10001044,733,9,0,2,1,0,0
10001045,619,1,73733.21,2,0,1,0
10001046,697,3,66801.94,2,1,0,0
10001047,524,5,60498.68,2,1,1,0
10001048,466,3,11592.78,2,1,0,0
10001049,652,7,49345.23,1,1,0,0
10001050,573,7,14329.94,2,1,1,0
10001051,604,3,0,1,1,1,0
10001052,645,9,34729.19,2,1,1,0
10001053,536,4,46153.54,1,1,1,0
10001054,643,6,0,1,1,0,0
10001055,544,4,37272.84,2,1,0,0
10001056,748,4,0,1,1,1,0
10001057,641,5,23870.62,1,1,0,0
10001058,702,10,57114.78,2,1,1,0
10001059,479,6,61999.21,2,1,1,0
10001060,708,2,27326.87,2,0,1,0
10001061,795,5,63723.02,3,1,0,0
10001062,662,3,43383.75,1,1,0,0
10001063,701,8,16370.84,1,0,0,1
10001064,628,5,62740.75,1,0,1,0
10001065,687,1,0,2,1,0,0
10001066,805,6,52645.89,1,1,1,0
10001067,850,3,51899.62,2,1,1,0
10001068,681,6,44276.46,2,1,0,0
10001069,552,8,71435.02,2,1,0,0
10001070,711,4,21926.61,1,1,1,0
10001071,531,5,73663.29,1,1,1,0
10001072,590,6,48961.66,1,0,0,1
10001073,601,3,54749.41,1,1,1,0
10001074,848,5,0,1,1,1,0
10001075,789,6,55503.08,2,1,1,0
10001076,769,2,33464.85,2,0,0,1
10001077,730,8,17632,2,1,1,0
10001078,563,0,57784.96,2,1,1,0
10001079,673,7,57789.39,1,0,0,0
10001080,828,9,53131.07,1,1,1,0
10001081,694,7,3873.13,1,1,1,0
10001082,750,2,74962.67,2,0,0,0
10001083,495,8,66258.78,1,1,1,0
10001084,720,10,0,3,1,0,0
10001085,549,4,45595.99,2,0,1,0
10001086,629,5,23144.99,3,1,0,0
10001087,788,7,49072.88,2,1,1,0
10001088,684,2,46042.99,2,1,1,0
10001089,729,1,21830.81,1,1,1,0
10001090,633,6,61757.81,2,0,1,0
10001091,464,5,29785.39,2,1,1,0
10001092,560,2,69729.18,3,1,1,0
10001093,716,6,0,1,1,1,0
10001094,683,4,29328.29,1,0,0,1
10001095,811,6,0,2,1,1,0
10001096,663,6,58587.44,1,0,0,1
10001097,564,5,26689.7,1,1,0,0
10001098,648,5,55945.55,3,0,0,1
10001099,747,0,0,1,1,0,0
10001100,481,1,0,2,1,0,0
10001101,684,10,0,2,1,0,0
10001102,529,9,0,1,0,1,0
10001103,666,4,22331.28,1,1,0,0
10001104,721,6,0,1,1,0,0
10001105,704,0,37761.98,2,0,1,0
10001106,780,1,0,1,1,1,0
10001107,675,0,25635.8,1,1,1,0
10001108,700,2,53543.39,1,1,1,0
10001109,704,3,2735.94,1,1,0,0
10001110,557,7,18182.96,2,1,1,0
10001111,638,4,0,2,1,1,0
10001112,413,6,0,2,1,1,0
10001113,687,4,3883,2,1,0,0
10001114,385,5,7501.91,2,1,0,0
10001115,733,4,67946.78,1,1,0,0
10001116,810,6,34597.34,2,0,0,1
10001117,699,0,20409.76,1,0,1,0
10001118,714,5,0,1,0,1,0
10001119,767,5,21238.06,2,0,1,0
10001120,609,10,53360.35,1,1,0,0
10001121,528,6,3016.17,1,1,1,0
10001122,642,10,1452.91,2,0,1,0
10001123,577,3,56768.77,2,1,0,0
10001124,658,3,62297.31,2,1,0,0
10001125,675,10,42170.87,2,1,1,0
10001126,604,4,74486.86,2,1,1,0
10001127,582,3,64522.16,1,1,0,0
10001128,442,5,41744.52,1,0,0,1
10001129,634,6,43380.73,1,1,0,0
10001130,608,9,53194.11,1,1,0,0
10001131,615,3,62430.31,2,1,1,0
10001132,721,7,0,1,0,1,0
10001133,840,10,44661.18,1,1,1,0
10001134,616,8,0,2,1,0,0
10001135,688,10,44871.05,3,1,0,0
10001136,675,5,12300.61,2,1,1,0
10001137,760,7,50362.43,1,1,0,0
10001138,562,3,31288.52,1,0,0,1
10001139,560,10,44651.78,2,1,1,0
10001140,571,8,41856.67,2,0,0,1
10001141,431,6,71119.49,1,1,1,0
10001142,646,5,25026.09,2,1,1,0
10001143,549,0,62773.82,1,1,1,0
10001144,675,0,48451.99,2,1,0,0
10001145,419,2,9330.75,1,0,1,0
10001146,645,3,66604.56,1,1,1,0
10001147,626,7,0,1,0,0,1
10001148,598,7,30480.59,2,1,1,0
10001149,747,5,52984.28,1,1,0,0
10001150,573,6,25139.26,1,1,1,0
10001151,680,4,61221.27,1,1,1,0
10001152,589,8,43567.85,2,0,0,1
10001153,811,3,41069.64,2,1,0,0
10001154,637,4,55240.1,1,1,1,0
10001155,716,6,7213.77,2,0,0,1
10001156,709,3,0,2,1,1,0
10001157,761,1,69402.11,2,0,0,1
10001158,665,6,27087.71,2,1,0,0
10001159,523,10,57276.31,1,1,0,0
10001160,693,5,0,2,1,1,0
10001161,677,7,47354.08,1,1,0,0
10001162,357,4,66804.21,2,0,1,0
10001163,489,6,54780.37,2,1,0,0
10001164,719,1,2166.78,2,1,1,0
10001165,788,2,66251.15,2,1,1,0
10001166,643,7,0,2,1,1,0
10001167,729,4,10670.73,2,1,0,0
10001168,661,0,37146.51,1,0,0,1
10001169,654,4,25744.39,1,1,1,0
10001170,637,8,0,2,1,1,0
10001171,658,3,35418.01,2,0,0,0
10001172,688,0,32938.03,2,0,0,1
10001173,612,10,58182.87,1,0,1,0
10001174,771,5,12853.34,2,1,0,0
10001175,554,10,33759.35,1,1,1,0
10001176,815,6,10626.44,1,1,0,0
10001177,630,3,70253.18,1,0,0,1
10001178,646,6,0,1,0,0,1
10001179,590,6,0,2,1,1,0
10001180,690,10,54303.39,1,1,1,0
10001181,614,9,0,2,0,1,0
10001182,605,7,71280.7,2,0,0,1
10001183,710,6,25991.93,2,1,0,0
10001184,763,5,58063.01,2,1,0,0
10001185,550,3,0,2,0,0,0
10001186,730,8,43500.38,2,1,1,0
10001187,771,4,0,2,1,1,0
10001188,480,4,69475.07,1,1,1,0
10001189,569,5,0,3,1,1,0
10001190,769,3,66924.49,1,1,0,0
10001191,687,4,35717.6,1,1,0,0
10001192,816,5,39772.68,1,0,0,1
10001193,633,5,69479.25,1,1,1,0
10001194,600,9,0,1,1,0,0
10001195,782,1,0,2,1,0,0
10001196,570,7,0,1,1,1,0
10001197,627,4,68659.34,2,1,1,0
10001198,705,4,0,1,1,1,0
10001199,714,0,35085.76,1,1,0,0
10001200,573,3,6467.35,2,1,1,0
10001201,676,7,45851.86,2,1,0,0
10001202,622,3,67495.87,2,0,1,0
10001203,488,4,73500.58,2,1,1,0
10001204,606,4,0,2,0,1,0
10001205,493,6,65883.74,2,1,0,0
10001206,587,10,46581.5,1,1,1,0
10001207,534,5,30627.6,1,1,0,0
10001208,725,10,0,2,1,1,0
10001209,680,10,31240.04,2,0,0,0
10001210,799,10,19.7,1,0,0,1
10001211,561,8,59696.23,1,1,1,0
10001212,662,6,0,2,1,0,0
10001213,544,9,70261.61,1,1,1,0
10001214,589,10,68976.97,2,1,1,0
10001215,612,5,68647.34,1,1,1,0
10001216,841,6,19953.31,2,1,0,0
10001217,686,7,39253.64,2,0,0,1
10001218,638,5,70084.64,1,1,1,0
10001219,755,9,20434.8,3,1,1,0
10001220,716,1,74002.01,2,0,1,0
10001221,645,6,56639.56,2,1,1,0
10001222,716,2,0,1,1,0,0
10001223,621,5,0,2,1,0,0
10001224,850,3,0,2,1,0,0
10001225,768,5,0,2,0,1,0
10001226,611,0,24170.69,2,1,1,0
10001227,724,7,0,2,1,1,0
10001228,704,4,52794.42,2,1,0,0
10001229,678,8,15681.58,2,1,1,0
10001230,700,5,0,1,1,1,0
10001231,572,7,5533.93,2,1,1,0
10001232,608,4,49660.48,1,0,0,1
10001233,811,7,0,2,1,1,0
10001234,670,10,23495.59,2,1,1,0
10001235,583,3,39149.26,1,1,1,0
10001236,637,7,63717,1,1,0,0
10001237,599,1,49561.54,1,1,1,0
10001238,737,5,40603.34,1,1,1,0
10001239,596,0,55465.78,2,1,0,0
10001240,655,7,64233.95,1,1,1,0
10001241,586,3,56906.6,2,1,0,0
10001242,850,7,65986.38,1,1,1,0
10001243,711,6,0,1,1,1,0
10001244,708,4,0,1,1,1,0
10001245,718,7,5386.13,1,1,0,0
10001246,612,8,0,1,1,0,0
10001247,798,4,72553.86,2,1,0,0
10001248,644,8,22254.52,1,1,1,0
10001249,822,4,282.39,1,1,1,0
10001250,619,0,0,2,1,1,0
10001251,720,6,0,2,1,1,0
10001252,667,3,35276.8,2,1,0,0
10001253,676,4,15743.76,1,1,1,0
10001254,489,0,28920.87,1,0,0,1
10001255,556,6,0,1,1,0,0
10001256,796,3,0,1,1,0,0
10001257,526,3,52231.65,1,1,1,0
10001258,737,8,24073.39,2,1,0,0
10001259,850,0,52023.21,1,0,1,0
10001260,704,6,46865.86,1,1,1,0
10001261,850,6,3972.74,1,1,0,0
10001262,717,6,66605.68,1,1,1,0
10001263,676,8,20119.45,2,1,0,0
10001264,687,8,788.63,1,1,1,0
10001265,633,5,0,1,1,0,0
10001266,630,3,0,1,0,0,1
10001267,600,4,48730.77,2,0,0,1
10001268,691,5,54409.47,2,1,1,0
10001269,850,0,24274.78,2,1,1,0
10001270,788,4,40241.88,1,1,0,0
10001271,670,8,25176.31,1,1,0,0
10001272,710,4,65561.53,1,1,1,0
10001273,642,7,11199.54,3,1,0,0
10001274,788,8,25126.67,2,1,1,0
10001275,493,9,28397.29,1,1,1,0
10001276,837,4,0,3,0,0,0
10001277,598,4,24353.88,2,0,0,0
10001278,613,6,9168.93,2,1,0,0
10001279,532,3,34174.95,2,0,1,0
10001280,665,3,46394.45,2,1,1,0
10001281,585,8,0,1,1,0,0
10001282,763,3,6605.77,1,1,1,0
10001283,716,6,40123.32,2,0,0,1
10001284,583,6,74981.08,2,1,0,0
10001285,566,5,63120.84,1,1,0,0
10001286,588,6,1179.1,1,0,0,0
10001287,559,7,0,2,1,0,0
10001288,624,9,66456.63,1,0,0,1
10001289,569,2,73702.1,1,1,0,0
10001290,763,2,68860.48,1,1,0,0
10001291,602,5,12387.34,2,1,1,0
10001292,706,6,2520.01,2,1,1,0
10001293,707,6,57273.37,2,1,0,0
10001294,471,10,73023.85,2,1,0,0
10001295,719,2,45640.84,2,0,1,0
10001296,486,0,43224.72,1,0,1,0
10001297,570,6,0,1,0,1,0
10001298,715,6,9974.94,1,1,1,0
10001299,663,5,21835.65,2,1,1,0
10001300,618,7,43640.81,2,1,1,0
10001301,478,0,73018,2,1,1,0
10001302,744,0,0,2,1,1,0
10001303,692,0,48900.52,3,1,0,0
10001304,568,3,21771.33,2,0,0,1
10001305,558,9,33577.2,1,1,1,0
10001306,750,1,45736.67,2,0,0,1
10001307,680,5,25684.36,2,1,1,0
10001308,519,6,0,1,1,0,0
10001309,580,9,19805.65,1,1,1,0
10001310,840,3,24731.09,1,0,0,0
10001311,747,2,27695.41,1,1,1,0
10001312,651,8,23509.14,1,0,1,0
10001313,653,2,62247.66,2,1,1,0
10001314,440,9,55616.91,2,1,1,0
10001315,777,6,16518.9,2,1,1,0
10001316,607,0,0,2,0,0,1
10001317,572,7,14549.33,2,0,0,0
10001318,723,6,0,1,1,1,0
10001319,590,4,40100.66,2,1,1,0
10001320,474,3,62970.28,2,1,1,0
10001321,690,10,17189.87,1,1,1,0
10001322,504,0,18272.35,3,0,0,1
10001323,645,1,0,1,1,0,0
10001324,681,3,70974.42,1,0,0,0
10001325,624,6,66931.31,2,1,1,0
10001326,624,5,22862.82,1,0,0,1
10001327,800,3,0,2,1,1,0
10001328,802,7,24570.6,1,1,0,0
10001329,562,0,17048.78,2,0,0,1
10001330,593,6,30386.47,1,1,0,0
10001331,598,4,56147.41,1,1,1,0
10001332,647,7,14839.91,2,1,1,0
10001333,643,6,18151.19,1,1,1,0
10001334,816,7,56620.96,2,0,0,0
10001335,633,3,65178.52,1,1,1,0
10001336,551,3,73925.34,1,1,1,0
10001337,594,6,0,2,1,1,0
10001338,687,1,0,2,0,1,0
10001339,626,10,424.62,1,1,0,0
10001340,681,10,48334.76,1,0,1,0
10001341,627,1,0,1,0,1,0
10001342,721,6,20682.93,2,0,0,1
10001343,642,8,35869.08,2,1,0,0
10001344,533,4,36166.25,1,1,1,0
10001345,617,3,36674.05,3,0,0,0
10001346,850,8,0,1,1,1,0
10001347,770,9,51775.72,3,0,1,0
10001348,538,0,15337.57,1,1,0,0
10001349,822,5,18712.45,2,0,0,1
10001350,664,5,25356.06,2,0,0,1
10001351,603,0,0,2,0,0,1
10001352,623,0,68108.35,3,1,1,0
10001353,656,2,15972.7,2,0,0,1
10001354,755,5,0,1,0,0,0
10001355,669,9,50373.54,1,1,1,0
10001356,683,0,73596.87,1,1,0,0
10001357,768,5,70944.87,2,1,0,0
10001358,612,2,0,2,0,0,0
10001359,680,7,67828.66,2,1,1,0
10001360,693,8,25874.94,1,1,0,0
10001361,664,8,72710.28,2,1,0,0
10001362,699,5,39799.65,2,0,0,1
10001363,584,4,56728.87,1,1,1,0
10001364,745,9,69451.47,1,1,1,0
